FAWN Station,Period,10m T avg (C),10m T min (C),10m T max (C),RelHum avg 2m  (pct),2m Rain tot (in),2m Rain max over 15min (in),SolRad avg2m  (w/m^2),N (# obs)
Alachua,21-Nov-19,13.67777778,4.944444444,22.47777778,85,0,0,159.46,96
Alachua,22-Nov-19,15.77777778,9.961111111,23.77777778,86,0,0,129.35,96
Alachua,23-Nov-19,17.80555556,9.561111111,24.77222222,84,0.39,0.13,151.36,96
Alachua,24-Nov-19,13.63888889,6.35,19.52777778,85,0,0,166.84,96
Alachua,25-Nov-19,9.638888889,2.905555556,18.51111111,85,0,0,173.66,96
Alachua,26-Nov-19,11.13333333,2.894444444,21.67777778,83,0,0,159,96
Alachua,27-Nov-19,16.96666667,7.9,26.07777778,85,0,0,157.53,96
Alachua,28-Nov-19,18.31666667,12.27222222,25.08888889,72,0,0,165.49,96
Alachua,29-Nov-19,15.78333333,7.638888889,24.06111111,73,0,0,164.19,96
Alachua,30-Nov-19,17.46111111,9,25.46111111,83,0,0,160.91,96
Alachua,01-Dec-19,21.96111111,18.42222222,26.23888889,87,0,0,95.11,96
Alachua,02-Dec-19,12.01666667,5.416666667,20.53888889,58,0,0,166.46,96
Alachua,03-Dec-19,5.827777778,-0.811111111,13.26111111,78,0,0,166.76,96
Alachua,04-Dec-19,9.038888889,1.327777778,17.83888889,72,0.04,0.04,167.88,96
Alachua,05-Dec-19,10.47222222,2.383333333,20.77777778,73,0,0,160.04,96
Alachua,06-Dec-19,11.66111111,2.672222222,22.26111111,77,0,0,154.54,96
Alachua,07-Dec-19,13.32777778,5.588888889,20.7,79,0,0,85.46,96
Alachua,08-Dec-19,17.12222222,12.22222222,22.41111111,89,0,0,132.32,96
Alachua,09-Dec-19,19.99444444,15.25,26.22777778,82,0,0,142.6,96
Alachua,10-Dec-19,21.36111111,14.95,27.35,85,0,0,139.14,96
Alachua,11-Dec-19,15.87222222,13.11111111,21.78888889,91,0,0,68.21,96
Alachua,12-Dec-19,15.83888889,13.46111111,19.47222222,82,0.01,0.01,64.8,96
Alachua,13-Dec-19,17.55,15.07222222,21.02222222,97,0.77,0.38,33.44,96
Alachua,14-Dec-19,16.46666667,8.8,20.52222222,87,0.35,0.18,145.46,96
Alachua,15-Dec-19,12.85,5.044444444,22.17222222,82,0.01,0.01,161.25,96
Alachua,16-Dec-19,17.25,8.477777778,25.77777778,86,0,0,143.91,96
Alachua,17-Dec-19,20.37777778,15.05,25.9,94,0.42,0.27,55.46,96
Alachua,18-Dec-19,8.944444444,2.866666667,15.42777778,77,0,0,161.34,96
Alachua,19-Dec-19,7.05,-1.211111111,15.46111111,78,0,0,151.69,96
Alachua,20-Dec-19,11.77777778,6.094444444,17.67777778,89,0,0,112.9,96
Alachua,21-Dec-19,16.43888889,12.66111111,22.67777778,87,0,0,96.63,96
Alachua,22-Dec-19,18.21111111,15.36111111,19.87777778,96,1.54,0.18,17.34,96
Alachua,23-Dec-19,15.55555556,12.96111111,19.87222222,91,1.67,0.15,95.44,96
Alachua,24-Dec-19,14.88333333,11.62222222,17.55,95,0.04,0.02,39.46,96
Alachua,25-Dec-19,16.57777778,12.83888889,21.65,85,0,0,134.49,96
Alachua,26-Dec-19,17.68333333,14.05,22.97777778,90,0,0,108.91,96
Alachua,27-Dec-19,20.17777778,15.46111111,24.71111111,85,0,0,124.61,96
Alachua,28-Dec-19,20.91111111,19.22222222,24.33888889,93,0.07,0.02,71.55,96
Alachua,29-Dec-19,22.25,19.95,26.52777778,91,0.15,0.04,89.49,96
Alachua,30-Dec-19,21.3,13.58888889,24.06111111,89,0.14,0.06,62.4,96
Alachua,31-Dec-19,11.47777778,6.422222222,17.88888889,75,0,0,159.32,96
Alachua,01-Jan-20,10.51111111,4.5,18.12777778,71,0,0,136.29,96
Alachua,02-Jan-20,16.30555556,8.05,25.2,74,0,0,145.71,96
Alachua,03-Jan-20,23.04444444,18.78888889,27.88888889,83,0,0,112.83,96
Alachua,04-Jan-20,19.78333333,12.4,23.01111111,83,0.54,0.25,54.69,96
Alachua,05-Jan-20,9.005555556,4.066666667,15.48888889,64,0,0,166.88,96
Alachua,06-Jan-20,9.305555556,0.972222222,19.88888889,73,0,0,165.84,96
Alachua,07-Jan-20,12.17222222,3.416666667,21.26111111,78,0,0,143.18,96
Alachua,08-Jan-20,9.416666667,1.65,17.73888889,68,0,0,170.6,96
Alachua,09-Jan-20,12.30555556,0.944444444,22.77222222,80,0,0,149.71,96
Alachua,10-Jan-20,19.07222222,12.2,25.07222222,83,0,0,131.2,96
Alachua,11-Jan-20,22.82222222,19.12222222,27.25,84,0,0,88.44,96
Alachua,12-Jan-20,22.82222222,18.95,28.02777778,84,0,0,125.5,96
Alachua,13-Jan-20,22.75555556,19.06111111,27.43888889,83,0,0,138.98,96
Alachua,14-Jan-20,20.89444444,15.22777778,26.73888889,86,0.02,0.02,126.57,96
Alachua,15-Jan-20,20.61666667,16.21111111,26.3,88,0.01,0.01,134.76,96
Alachua,16-Jan-20,19.59444444,15.41111111,26.01111111,90,0,0,94.14,96
Alachua,17-Jan-20,15.96666667,11.92777778,19.7,72,0,0,152.62,96
Alachua,18-Jan-20,16.30555556,9.772222222,23.82222222,82,0,0,153.68,96
Alachua,19-Jan-20,17.55555556,9.177777778,23.07222222,84,0.21,0.05,66.29,96
Alachua,20-Jan-20,6.966666667,2.727777778,12.58888889,65,0,0,174.38,96
Alachua,21-Jan-20,3.322222222,-0.744444444,8.222222222,64,0,0,174.34,96
Alachua,22-Jan-20,6.533333333,-1.188888889,13.62777778,59,0,0,136.96,96
Alachua,23-Jan-20,12.87222222,9.361111111,17.67777778,84,0,0,66.83,96
Alachua,24-Jan-20,16.77777778,10.82777778,21.73888889,90,0.02,0.02,102.94,96
Alachua,25-Jan-20,12.66111111,7.727777778,17.35,74,0,0,181.23,96
Alachua,26-Jan-20,10.87222222,2.855555556,18.32222222,73,0,0,147.73,96
Alachua,27-Jan-20,13.68888889,10.61111111,18.1,77,0,0,69.09,96
Alachua,28-Jan-20,11.3,5.444444444,18.12777778,74,0,0,183.57,96
Alachua,29-Jan-20,8.438888889,1.861111111,13.02777778,92,0.08,0.02,33.48,96
Alachua,30-Jan-20,12.26111111,10.52777778,15.4,90,0,0,51.85,96
Alachua,31-Jan-20,14.39444444,10.51111111,20.28888889,90,0,0,63.81,96
Alachua,01-Feb-20,11.22222222,8.75,14.71111111,91,0.02,0.01,61.46,96
Alachua,02-Feb-20,10.40555556,4.727777778,17.16111111,74,0,0,190.03,96
Alachua,03-Feb-20,13.68333333,4.155555556,22.91111111,76,0,0,191.09,96
Alachua,04-Feb-20,14.06666667,6.416666667,21.88888889,84,0,0,132.76,96
Alachua,05-Feb-20,19.81666667,13.26111111,25.56111111,82,0,0,114.54,96
Alachua,06-Feb-20,23.18888889,16.8,27.97777778,81,0.68,0.41,82.42,94
Alachua,07-Feb-20,12.24444444,3.544444444,16.91111111,62,0.01,0.01,193.29,96
Alachua,08-Feb-20,10.11666667,2.4,20.25,66,0,0,202.12,96
Alachua,09-Feb-20,13.33333333,4.933333333,21.83888889,77,0,0,199.62,96
Alachua,10-Feb-20,17.81111111,8.922222222,26.03888889,82,0,0,170.62,96
Alachua,11-Feb-20,22.35,17.16111111,26.92777778,83,0,0,146.49,96
Alachua,12-Feb-20,22.61111111,19.42222222,28.47777778,86,0,0,115.95,96
Alachua,13-Feb-20,22.25555556,19.06111111,28.05,89,0.08,0.08,132.91,96
Alachua,14-Feb-20,13.50555556,8.422222222,19.82222222,93,0.16,0.09,54.48,96
Alachua,15-Feb-20,12.74444444,5.155555556,20.62222222,81,0.01,0.01,186.37,96
Alachua,16-Feb-20,16.19444444,10.62777778,24.66111111,87,0,0,101.58,96
Alachua,17-Feb-20,16.62777778,14.15,18.97222222,97,0.01,0.01,35.54,96
Alachua,18-Feb-20,20.96111111,15.9,28.23888889,86,0.01,0.01,62.71,96
Alachua,19-Feb-20,21.43333333,18.37777778,26.66111111,86,0,0,52.31,96
Alachua,20-Feb-20,17.4,9.161111111,21.95,90,0.03,0.01,35.6,96
Alachua,21-Feb-20,6.45,3.377777778,9.327777778,82,0.04,0.01,67.86,96
Alachua,22-Feb-20,7.938888889,0.805555556,16.43888889,72,0,0,208.21,96
Alachua,23-Feb-20,13.09444444,4.388888889,22.07222222,74,0,0,174.86,96
Alachua,24-Feb-20,18.2,11.08888889,24.4,73,0,0,149.56,96
Alachua,25-Feb-20,18.71111111,16.97222222,20.53888889,89,0.98,0.09,21.34,96
Alachua,26-Feb-20,16.69444444,12.22777778,19.81111111,95,0.58,0.07,48.25,96
Alachua,27-Feb-20,8.827777778,4.133333333,13.47222222,71,0,0,226.19,96
Alachua,28-Feb-20,7.866666667,0.061111111,15.58888889,66,0,0,228.13,96
Alachua,29-Feb-20,11.15555556,5.505555556,17.7,64,0,0,227.35,96
Alachua,01-Mar-20,11.37777778,1.222222222,20.86111111,61,0,0,227.44,96
Alachua,02-Mar-20,16.5,7.277777778,23.23888889,70,0,0,149.78,96
Alachua,03-Mar-20,20.95,16.81111111,25.32777778,75,0,0,170.13,96
Alachua,04-Mar-20,22.92777778,18.62777778,27.41111111,81,0,0,165.85,96
Alachua,05-Mar-20,23.29444444,19.41111111,27.17222222,88,0.04,0.03,105.71,96
Alachua,06-Mar-20,16.11666667,11.52222222,20.66111111,61,0,0,217.5,96
Alachua,07-Mar-20,10.62222222,4.194444444,16.22222222,50,0,0,239.49,96
Alachua,08-Mar-20,11.92777778,2.255555556,20.07777778,75,0,0,194.67,93
Alachua,09-Mar-20,17.05,9.422222222,23.56111111,73,0,0,152.14,95
Alachua,10-Mar-20,19.34444444,12.47777778,25.2,75,0,0,149.12,96
Alachua,11-Mar-20,19.31666667,11.76111111,25.95,73,0,0,180.98,96
Alachua,12-Mar-20,19.18333333,10.91111111,27.77222222,75,0,0,224.7,96
Alachua,13-Mar-20,20.11666667,11.2,29.03888889,73,0,0,227.6,96
Alachua,14-Mar-20,21.50555556,13.06111111,29.71111111,74,0,0,230.58,96
Alachua,15-Mar-20,22.2,13.98888889,30.2,73,0,0,199.39,96
Alachua,16-Mar-20,22.16666667,19.06111111,27.31111111,79,0,0,180.48,96
Alachua,17-Mar-20,21.96666667,16.96111111,28.57777778,79,0,0,172.18,96
Alachua,18-Mar-20,23.50555556,18.02222222,30.16111111,74,0,0,225.8,96
Alachua,19-Mar-20,23.02777778,16.08888889,29.93888889,75,0,0,244.75,96
Alachua,20-Mar-20,23.03333333,17.71111111,29.13888889,77,0,0,218.59,96
Alachua,21-Mar-20,22.24444444,15.42777778,29.17777778,76,0,0,223.87,96
Alachua,22-Mar-20,21.96111111,15.82777778,28.96111111,80,0,0,175.14,96
Alachua,23-Mar-20,23.43888889,19.17777778,28.82777778,76,0,0,185.19,96
Alachua,24-Mar-20,21.51666667,15.07777778,27.78888889,79,0,0,204.31,96
Alachua,25-Mar-20,23.76666667,20.2,28.9,81,0,0,200.87,96
Alachua,26-Mar-20,23.85,18.93888889,31.07222222,80,0,0,208.41,96
Alachua,27-Mar-20,23.50555556,17.03888889,30.26111111,76,0,0,235.14,96
Alachua,28-Mar-20,23.71666667,14.87777778,32.12777778,70,0,0,255.83,96
Alachua,29-Mar-20,24.04444444,17.92222222,31.25,79,0,0,237.82,96
Alachua,30-Mar-20,23.45,18.28888889,30.52777778,79,0,0,225.98,96
Alachua,31-Mar-20,21.30555556,17.31111111,27.7,87,0.57,0.27,144.54,96
Alachua,01-Apr-20,15.41111111,10.87777778,20.83888889,72,0.01,0.01,273.25,96
Alachua,02-Apr-20,15.00555556,6.327777778,23.57222222,74,0,0,266.59,96
Alachua,03-Apr-20,17.38333333,7.35,26.82222222,67,0,0,255.91,96
Alachua,04-Apr-20,19.56666667,10.2,29.02222222,66,0,0,252.55,96
Alachua,05-Apr-20,17.99444444,15.8,21.71111111,88,0.05,0.02,68.78,96
Alachua,06-Apr-20,20.06111111,13.67777778,26.88888889,78,0.01,0.01,253.03,96
Alachua,07-Apr-20,21.94444444,14.53888889,29.25,74,0,0,230.74,96
Alachua,08-Apr-20,23.25,17.47777778,29.22222222,84,0,0,154.51,96
Alachua,09-Apr-20,26,22.37777778,31.1,77,0,0,224.69,96
Alachua,10-Apr-20,20.74444444,13.33888889,22.51111111,69,0,0,170.56,96
Alachua,11-Apr-20,17.73333333,7.772222222,26.83888889,65,0,0,251.07,96
Alachua,12-Apr-20,25.24444444,19.1,32.43888889,75,0,0,200.7,96
Alachua,13-Apr-20,25.87222222,22.67777778,28.56111111,86,1.33,0.89,92.62,96
Alachua,14-Apr-20,23.28888889,20.56111111,25.4,96,1.07,0.2,47.7,96
Alachua,15-Apr-20,18.97222222,14.58888889,26.4,95,0.67,0.4,51.64,96
Alachua,16-Apr-20,17.11111111,12.91111111,20.98888889,78,0.03,0.02,241.75,96
Alachua,17-Apr-20,19.18333333,10.95,27.45,77,0,0,236.61,96
Alachua,18-Apr-20,21.80555556,19.07777778,24.83888889,94,0.64,0.14,69.01,96
Alachua,19-Apr-20,24.44444444,20.66111111,30.17777778,83,0,0,223.06,96
Alachua,20-Apr-20,24.47222222,18.06111111,27.27777778,79,0.2,0.08,227.84,96
Alachua,21-Apr-20,21.65,15.41111111,27.67222222,69,0,0,288.29,96
Alachua,22-Apr-20,20.77222222,13.32222222,27.18888889,64,0,0,272.08,96
Alachua,23-Apr-20,22.95,17.37222222,30.62777778,73,0.49,0.39,215.72,96
Alachua,24-Apr-20,21.31666667,18.88888889,23.67222222,93,0.51,0.19,58.13,96
Alachua,25-Apr-20,24.03888889,20.28888889,29.32777778,85,0,0,232.5,96
Alachua,26-Apr-20,22.46111111,17.33888889,25.6,74,0,0,240,96
Alachua,27-Apr-20,17.29444444,11.78888889,23.88888889,67,0,0,301.22,96
Alachua,28-Apr-20,19.28888889,9.661111111,27.62222222,69,0,0,294.41,96
Alachua,29-Apr-20,22.71111111,15.38888889,28.5,70,0,0,249.72,96
Alachua,30-Apr-20,20.75,15.07777778,24.57777778,75,0.63,0.11,265.77,96
Alachua,01-May-20,18.27222222,11.07777778,25.37777778,69,0,0,304.83,96
Alachua,02-May-20,20.27222222,10.08888889,29.45,67,0,0,301.56,96
Alachua,03-May-20,21.64444444,12.68888889,29.67777778,72,0,0,291.79,96
Alachua,04-May-20,22.20555556,15.4,29.37222222,76,0,0,291.91,96
Alachua,05-May-20,22.55555556,17.51111111,28.95,81,0,0,238.39,96
Alachua,06-May-20,22.95,17.28888889,28.23888889,75,0,0,244.5,96
Alachua,07-May-20,16.81666667,10.55,22.13888889,55,0,0,310.21,96
Alachua,08-May-20,17.73333333,8,25.47777778,65,0,0,303.66,96
Alachua,09-May-20,20.77222222,16.26111111,25.92222222,74,0,0,278.38,96
Alachua,10-May-20,18.3,14.95,23.02222222,86,0.54,0.13,114.94,96
Alachua,11-May-20,20.37222222,13.05,28.38888889,72,0,0,294.9,96
Alachua,12-May-20,19.42222222,10.8,27.27222222,62,0,0,301.65,96
Alachua,13-May-20,20.65,12.46111111,27.42777778,75,0,0,265.67,96
Alachua,14-May-20,22.18333333,16.72222222,26.97222222,74,0,0,284.41,96
Alachua,15-May-20,22.49444444,15.36111111,28.88888889,77,0,0,275.65,96
Alachua,16-May-20,23.36111111,17.86111111,28.17777778,83,0.01,0.01,196.88,96
Alachua,17-May-20,24.67777778,20.03888889,31.4,81,0,0,233.32,96
Alachua,18-May-20,24.16111111,20.36111111,29.33888889,79,0,0,187.63,96
Alachua,19-May-20,24.64444444,20.02222222,29.27777778,75,0.02,0.02,272.26,96
Alachua,20-May-20,24.37222222,19.1,30.07777778,75,0,0,247.73,96
Alachua,21-May-20,26.18333333,20.72222222,32.01111111,70,0,0,289.81,96
Alachua,22-May-20,26.45,19.71111111,34.96111111,68,0,0,294.69,96
Alachua,23-May-20,26.06111111,20.96111111,34.86111111,75,0,0,275.96,96
Alachua,24-May-20,25.09444444,19.43888889,31.07777778,78,0,0,230.91,96
Alachua,25-May-20,23.76111111,22.27222222,26.53888889,88,0.37,0.15,78.68,96
Alachua,26-May-20,23.9,22.22777778,26.71111111,90,0.22,0.12,114.05,96
Alachua,27-May-20,25.13888889,22.3,29.92777778,89,0.37,0.26,173.65,96
Alachua,28-May-20,24.57222222,21.37222222,30.3,90,0.47,0.32,180.67,96
Alachua,29-May-20,24.31111111,21.35,29,88,0.46,0.39,198.73,96
Alachua,30-May-20,25.35,20.73888889,31.27222222,86,0.59,0.2,221.7,96
Alachua,31-May-20,27.33333333,21.8,33.2,77,0.01,0.01,275.66,96
Alachua,01-Jun-20,25.61111111,21.98888889,29.77777778,80,0,0,218.79,96
Alachua,02-Jun-20,24.54444444,20.3,28.81111111,77,0,0,230.56,96
Alachua,03-Jun-20,23.41666667,18.42777778,28.33888889,82,0.01,0.01,161,96
Alachua,04-Jun-20,23.19444444,19.97777778,27.97222222,89,0.26,0.11,156.09,96
Alachua,05-Jun-20,24.49444444,21.81111111,27.47222222,90,0.2,0.05,120.03,96
Alachua,06-Jun-20,23.57777778,22.22222222,26.3,95,1.34,0.28,61.04,96
Alachua,07-Jun-20,23.9,22.4,27.08888889,97,2.7,0.37,48.41,96
Alachua,08-Jun-20,26.47222222,23.12222222,31.61111111,89,0.35,0.18,189.64,96
Alachua,09-Jun-20,26.32222222,23.66111111,30.08888889,91,0.01,0.01,135.36,96
Alachua,10-Jun-20,25.68888889,21.62222222,32.5,88,0.36,0.19,219.05,96
Alachua,11-Jun-20,25.57777778,21.67777778,30.72777778,88,0,0,198.58,96
Alachua,12-Jun-20,25.34444444,20.98888889,31.57777778,86,0.41,0.13,176.59,96
Alachua,13-Jun-20,23.92777778,20.42222222,29.43888889,85,0.08,0.05,214.97,96
Alachua,14-Jun-20,24.48888889,20.91111111,30.11111111,85,0,0,243.25,96
Alachua,15-Jun-20,24.26666667,18.97777778,29.95,76,0,0,300.08,96
Alachua,16-Jun-20,22.98888889,17.97777778,28.43888889,76,0,0,295.89,96
Alachua,17-Jun-20,22.56666667,17.1,28.82777778,83,0.05,0.03,216.78,96
Alachua,18-Jun-20,25.09444444,18.61111111,31.57222222,77,0,0,280.57,96
Alachua,19-Jun-20,25.16666667,19.42777778,32.83888889,82,0.82,0.27,261.77,96
Alachua,20-Jun-20,26.05555556,20.62222222,33.26111111,80,0,0,270.92,96
Alachua,21-Jun-20,26.56111111,20.82777778,32.41111111,77,0,0,292.45,96
Alachua,22-Jun-20,26.02777778,19.3,32.52777778,79,0,0,272.8,96
Alachua,23-Jun-20,26.46111111,22.67777778,31.75,83,0.06,0.03,231.47,96
Alachua,24-Jun-20,27.61666667,22.68888889,33.82777778,78,0,0,246.93,96
Alachua,25-Jun-20,27.35555556,21.67222222,33.71111111,81,0,0,244.13,96
Alachua,26-Jun-20,28.37777778,22.86111111,34.63888889,77,0,0,248.79,96
Alachua,27-Jun-20,26.51666667,23.62222222,33.18888889,88,0.47,0.34,150.2,96
Alachua,28-Jun-20,27.83888889,22.01111111,34.03888889,80,0,0,247.41,96
Alachua,29-Jun-20,27.18333333,22.71111111,32.97777778,85,0.4,0.21,215.76,96
Alachua,30-Jun-20,26.13333333,23.27777778,32.06111111,90,0.09,0.02,155,96
Alachua,01-Jul-20,24.68333333,21.56111111,30.67777778,91,0.23,0.19,149.06,96
Alachua,02-Jul-20,26.55555556,21.67222222,31.81111111,83,0.02,0.02,217.47,96
Alachua,03-Jul-20,26.02222222,22.43888889,31.53888889,87,0,0,151.18,96
Alachua,04-Jul-20,24.23333333,20.92777778,30.91111111,92,0.71,0.32,149.26,96
Alachua,05-Jul-20,25.6,23.2,29.22222222,89,0,0,136.12,96
Alachua,06-Jul-20,25.34444444,23.47222222,28.52777778,89,0.18,0.16,137.51,96
Alachua,07-Jul-20,25.75,23.17222222,29.06111111,88,0.44,0.33,167.62,96
Alachua,08-Jul-20,27.25555556,24.47777778,31.55,84,0,0,223.69,96
Alachua,09-Jul-20,27.98888889,24.28888889,32.27222222,81,0,0,249.08,96
Alachua,10-Jul-20,28.45,25.08888889,34.17777778,82,0,0,241.19,96
Alachua,11-Jul-20,28.41666667,23.36111111,34.41111111,80,0.15,0.07,246.65,96
Alachua,12-Jul-20,28.26666667,22.46111111,34.72222222,73,0,0,270.15,96
Alachua,13-Jul-20,27.86666667,22.58888889,32.93888889,79,0,0,247.12,96
Alachua,14-Jul-20,28.52222222,24.62222222,33.67777778,81,0,0,231.29,96
Alachua,15-Jul-20,27.5,21.91111111,34.5,81,0.39,0.13,252.01,96
Alachua,16-Jul-20,26.65555556,21.15,33.58888889,80,0,0,244.63,96
Alachua,17-Jul-20,26.45555556,22.51111111,32.77222222,87,1.24,0.7,209.19,96
Alachua,18-Jul-20,26.72222222,22.23888889,32.32222222,86,0.02,0.02,222.58,96
Alachua,19-Jul-20,27.71111111,22.11111111,33.68888889,80,0,0,254.16,96
Alachua,20-Jul-20,27.91666667,21.75,33.42222222,78,0,0,265.07,96
Alachua,21-Jul-20,26.18888889,22.72222222,33.45,87,0.32,0.22,192.38,96
Alachua,22-Jul-20,25.17777778,21.7,31.92222222,91,0.23,0.07,137.25,96
Alachua,23-Jul-20,26.25555556,23.77777778,30.41111111,89,0.04,0.04,175.9,96
Alachua,24-Jul-20,27.16111111,22.77777778,33.02777778,82,0.01,0.01,230.91,96
Alachua,25-Jul-20,27.56111111,23.46111111,32.17222222,81,0,0,199.85,96
Alachua,26-Jul-20,26.33333333,22,32.58888889,84,0,0,234.53,96
Alachua,27-Jul-20,25.63888889,21.87777778,30.9,89,0.01,0.01,155,96
Alachua,28-Jul-20,25.67222222,23.25,30.02777778,90,0,0,163.16,96
Alachua,29-Jul-20,24.82222222,22.48888889,30.01111111,93,0.9,0.5,97.87,96
Alachua,30-Jul-20,26.66111111,23.72222222,30.92222222,88,0.39,0.26,188.88,96
Alachua,31-Jul-20,28.12222222,23.57222222,33.33888889,81,0,0,257.56,96
Alachua,01-Aug-20,28.52777778,23.01111111,34.52777778,80,0,0,237.52,96
Alachua,02-Aug-20,26,21.66111111,31.32222222,87,0.02,0.01,212.76,96
Alachua,03-Aug-20,28.34444444,24.12222222,33.91111111,81,0,0,225.59,96
Alachua,04-Aug-20,29.05,24.78888889,34.02222222,79,0,0,253.84,96
Alachua,05-Aug-20,26.93333333,22.66111111,33.01111111,85,0.04,0.03,219.17,96
Alachua,06-Aug-20,25.50555556,23.42777778,31.72222222,91,0.09,0.03,133.21,96
Alachua,07-Aug-20,25.25555556,22.3,32.16111111,90,0.01,0.01,152.27,96
Alachua,08-Aug-20,26.34444444,20.98888889,32.35,86,0,0,201.43,96
Alachua,09-Aug-20,28.23333333,22.27777778,34.6,78,0,0,270.77,96
Alachua,10-Aug-20,27.42222222,21.85,33.82222222,78,0.03,0.03,264.82,96
Alachua,11-Aug-20,25.26666667,22.95,31.32222222,90,0.04,0.03,135.24,96
Alachua,12-Aug-20,26.43888889,21.78888889,31.55,84,0,0,221.09,96
Alachua,13-Aug-20,26.33888889,22.13888889,32.92777778,84,0,0,202.6,96
Alachua,14-Aug-20,26.76666667,22.5,32.41111111,85,0,0,182.27,96
Alachua,15-Aug-20,26.36111111,23.02222222,29.68888889,88,0.12,0.11,151.22,96
Alachua,16-Aug-20,26.86111111,23.36111111,32.43888889,87,0.08,0.08,220.24,96
Alachua,17-Aug-20,26.71666667,22.35,33.37222222,86,0.01,0.01,195.29,96
Alachua,18-Aug-20,25.37777778,21.5,32.58888889,89,0.12,0.07,185.33,96
Alachua,19-Aug-20,24.32222222,20.95,30.51111111,91,0.66,0.43,167.04,96
Alachua,20-Aug-20,24.87777778,21.57777778,30.42777778,90,0.32,0.06,140.18,96
Alachua,21-Aug-20,23.29444444,21.07222222,27.47777778,94,0.14,0.02,98.27,96
Alachua,22-Aug-20,24.36111111,21.82222222,30.37777778,92,0.62,0.22,136.4,96
Alachua,23-Aug-20,25.65,22.2,32.42222222,91,1.37,1,181.11,96
Alachua,24-Aug-20,27.78333333,24.92222222,33.42222222,86,0,0,195.73,96
Alachua,25-Aug-20,29.02222222,25.98888889,34.52777778,83,0,0,212.86,96
Alachua,26-Aug-20,28.76111111,24.47222222,33.73888889,82,0,0,220.43,96
Alachua,27-Aug-20,27.17222222,24.27222222,33.7,88,0.31,0.14,199.19,96
Alachua,28-Aug-20,27.21666667,23.57222222,31.95,89,0.01,0.01,177,96
Alachua,29-Aug-20,25.95,23.47222222,30.46111111,93,0.44,0.09,127.58,96
Alachua,30-Aug-20,25.3,23.1,29.82222222,93,0.72,0.25,151.39,96
Alachua,31-Aug-20,25.69444444,23.87777778,29.27777778,95,1.28,0.86,105.06,96
Alachua,01-Sep-20,25.93888889,24.11111111,29.05,95,0.83,0.2,108.52,96
Alachua,02-Sep-20,27.67222222,24.37777778,32.21111111,88,0,0,206.34,96
Alachua,03-Sep-20,28.08333333,23.87222222,33.57222222,86,0.09,0.05,205.28,96
Alachua,04-Sep-20,28.48333333,24.68888889,34.77222222,85,0.05,0.02,204.4,96
Alachua,05-Sep-20,29.05,23.87777778,34.91111111,80,0.01,0.01,232.82,96
Alachua,06-Sep-20,26.21111111,23.27222222,32.9,89,0.78,0.42,159.41,96
Alachua,07-Sep-20,25.08333333,22.26111111,30.62222222,91,0.05,0.04,151.84,96
Alachua,08-Sep-20,24.65,21.97777778,29.96111111,92,0.18,0.07,175.39,96
Alachua,09-Sep-20,25.32222222,22.77777778,32.37777778,91,0.52,0.28,167.48,96
Alachua,10-Sep-20,25.4,23.2,31.81111111,93,1.2,0.71,136.12,96
Alachua,11-Sep-20,25.3,23.6,30.42777778,96,0.26,0.14,94.12,96
Alachua,12-Sep-20,25.51666667,23.17222222,30.23888889,92,0.42,0.24,164.15,96
Alachua,13-Sep-20,25.32777778,23.22777778,29.16111111,92,0.21,0.08,154.36,96
Alachua,14-Sep-20,25.01111111,23.32777778,30.12777778,94,1.05,0.48,116.24,96
Alachua,15-Sep-20,25.49444444,23.37777778,28.15,92,0,0,96.11,96
Alachua,16-Sep-20,25.75,23.57222222,30.26111111,91,0.13,0.06,135.42,96
Alachua,17-Sep-20,26.26111111,24.57222222,29.65,89,0.17,0.05,146.67,96
Alachua,18-Sep-20,25.07777778,22.02777778,29.42777778,85,0,0,190.37,96
Alachua,19-Sep-20,22.62222222,21.97777778,23.82777778,93,0.09,0.02,45.49,96
Alachua,20-Sep-20,20.53888889,18.52222222,22.47777778,91,0,0,63.29,96
Alachua,21-Sep-20,21.43888889,18.88888889,25.46111111,85,0,0,150.33,96
Alachua,22-Sep-20,21.81111111,18.16111111,26.87222222,78,0,0,210.34,96
Alachua,23-Sep-20,22.56111111,17.36111111,28.47777778,81,0,0,181.95,96
Alachua,24-Sep-20,24.57777778,19.88888889,30.42777778,79,0,0,204.85,96
Alachua,25-Sep-20,26.43333333,21.45,31.23888889,82,0,0,199.39,96
Alachua,26-Sep-20,25.75555556,22.02222222,31.35,85,0,0,197.36,96
Alachua,27-Sep-20,23.92222222,21.77222222,28.32222222,94,0.12,0.03,68.19,96
Alachua,28-Sep-20,24.02777778,22.06111111,27.67777778,94,0.43,0.43,85.81,96
Alachua,29-Sep-20,22.71666667,16.07777778,28.61111111,93,0.23,0.09,101.91,96
Alachua,30-Sep-20,18.2,14.1,24.86111111,79,0,0,231.23,96
Alachua,01-Oct-20,18.61666667,11.43888889,26.73888889,80,0,0,213.54,96
